Filename,Image #,Gender,Race,Confident,Egotistic,Intelligent,Kind,Responsible,Trustworthy,Aggressive,Caring,Emotional,Friendly,Sociable,Qualified
Google_1_Monique Hairston_15_oval.jpg,1321,1,2,6.57,4.71,6.64,5.36,7.07,5.93,3.64,5.36,3.79,5.5,5.71,0
Google_1_Diana Baugh_7_oval.jpg,1322,0,1,6.6,4.07,6.53,6.47,6.4,5.93,2.53,6.67,6.33,7.07,7,0
Google_1_Larry Perryman_13_oval.jpg,1323,0,1,6.13,3.53,5.73,6,6.8,6.2,3.47,6.6,5.87,6.87,6.71,1
Google_1_Jeffrey Lindley_3_oval.jpg,1324,0,1,6.67,4.87,6.6,5.73,6.47,6.2,2.87,5.8,4.8,6.33,6.07,0
Google_1_Keith Worth_1_oval.jpg,1325,1,1,6.13,5.07,6.87,5.4,7.2,5.13,4.13,5,4.47,5.27,5.07,0
Google_1_Robert Mountain_9_oval.jpg,1326,1,1,7.27,4.73,6.2,6,5.93,5.67,3.73,6.07,5.13,6.2,7,0
Google_1_Russell Gillam_17_oval.jpg,1327,0,1,4.6,4.8,5.27,4,5.07,4.47,4.67,4.47,4.47,4.67,4.8,1
Google_1_Benjamin Quintana_19_oval.jpg,1328,0,1,6.13,4.07,6.73,5.4,5.87,6.33,3.53,5.27,5.2,5.13,5.13,0
Google_1_Brian Kellner_3_oval.jpg,1329,1,1,6.43,4.5,6.57,5.79,6.5,5.64,3.64,4.79,3.5,5.57,5.79,0
Google_1_Danielle Holton_9_oval.jpg,1330,1,1,5.73,4.4,6.33,5.73,6.27,5.53,3.6,6.13,4.93,6.07,5.87,1
Google_1_John Stiltner_3_oval.jpg,1331,0,1,4.87,3.47,6.33,5.33,6.07,5.73,4,5.67,4.8,4.27,4.73,1
Google_1_Flora Jaques_19_oval.jpg,1332,0,1,5,4.8,5.2,4.93,4.8,4.6,5.07,4.8,5.6,4.4,5.4,0
Google_1_Phillip Bisson_3_oval.jpg,1333,1,1,5.4,4.8,6.07,5,5.87,4.73,4.53,4.13,3.6,4.2,4.4,0
Google_1_Nellie Cox_15_oval.jpg,1334,1,3,4.93,3.27,6.53,5.8,6,5.47,3.73,6,5,6.2,6.4,0
Google_1_Flora Newsome_15_oval.jpg,1335,1,2,6.87,3.8,5.4,6.13,6.2,6.13,3.4,5,4.33,6.4,6.07,0
Andrew_Jaggers_11_oval.jpg,1336,1,1,7,4.2,7.2,6.73,7,6.53,3.13,6.53,4.73,6.4,6.67,0
Google_1_Joshua Regan_7_oval.jpg,1337,1,1,3.33,5.67,4.13,3,3.8,4,6.53,3.73,4.8,3.47,3.87,0
Google_1_Rosemary Outlaw_1_oval.jpg,1338,0,1,5.6,2.93,6.07,6.47,6.47,6.67,2.93,6.33,5.67,6.33,6.13,0
Google_1_Joshua Lessard_11_oval.jpg,1339,1,1,5.53,5.47,4.8,4.8,5.07,4.27,5.47,4.27,5.47,4.13,5.4,0
Google_1_Marlene Cuellar_3_oval.jpg,1340,0,5,4.53,3.6,6,5.27,6,6,4.13,4,4.4,3.33,4.47,0
Google_1_Gary Nance_3_oval.jpg,1341,0,1,6.07,3.2,5.6,6.13,5.93,6.07,4.2,5.47,4.87,5.87,6,0
Google_1_Terry Mount_9_oval.jpg,1342,1,1,5.53,4.67,6.33,4.4,5.53,5.4,5.47,3.8,3.8,4.13,4.07,0
Google_1_Patrick Cosme_3_oval.jpg,1343,1,4,4.53,5.07,5.53,3.6,4.67,4,4.8,3.87,4.87,4.4,4.2,0
Google_1_Charles Mccollum_5_oval.jpg,1344,1,3,6,4.13,6.6,5.2,6.27,5.67,4.53,4.73,4.2,5.53,5.13,0
Andrew_Presley_11_oval.jpg,1345,1,1,7,3.6,6.13,6.73,6.07,6.2,4.13,6.27,5.87,7.13,6.73,1
Google_1_Marvin Benton_1_oval.jpg,1346,1,1,4.73,6.07,4.67,3.4,5.53,3.67,6.87,2.6,5.53,2.2,2.67,0
Google_1_Lisa Byler_15_oval.jpg,1347,1,1,6.4,4.73,6.47,6.27,6.2,6.2,2.6,6.4,4.47,7.07,7.13,0
Brandon_Brownfield_7_oval.jpg,1348,1,1,4.8,4.47,6.33,5.2,6.13,5.14,2.53,5.47,4.4,4.93,5.07,0
Google_1_Rodney Wyant_15_oval.jpg,1349,0,1,6.8,4.4,5.93,6.47,5.73,6.2,2.07,6.93,5.53,7.53,7.2,1
Google_1_Shelly Spiller_1_oval.jpg,1350,0,1,4.4,3,4.73,5.87,5.27,5.4,2.8,5.27,5.8,5.33,6.33,0
Google_1_Belinda Penner_7_oval.jpg,1351,1,1,5.2,3.93,6.4,5.6,6.2,5.67,4.07,4.53,4.4,4.8,4.8,0
Google_1_Richard Sandlin_1_oval.jpg,1352,1,1,6.87,5.53,6.87,5.6,6.27,5.6,4.13,6,5.07,6.53,6.33,0
Google_1_George Fite_5_oval.jpg,1353,1,1,6.6,4.2,6,6.07,6.8,5.47,3.6,5.73,4.33,5.87,6.6,0
Albert_Dobson_9_oval.jpg,1354,0,1,6.27,5.2,6.2,5.6,5.47,4.67,3.47,6.2,5.53,6.4,6.73,0
Google_1_Blanca Jorgensen_17_oval.jpg,1355,1,1,6.07,4.67,6.53,5.8,6.53,6.13,4.2,5.4,4.87,5.4,5.27,0
Anthony_Rimmer_11_oval.jpg,1356,1,1,5.13,4.13,4.93,5.27,5,4.93,4,5.4,4.47,5.67,5.4,0
Google_1_Larry Blanco_1_oval.jpg,1357,1,1,7.4,5.27,7.2,5.67,6.93,6,3.8,5,4.27,5.67,6.8,0
Google_1_Jack Falkner_3_oval.jpg,1358,1,1,5.6,3.53,6.47,6.27,6.8,6.27,3.27,7.2,5.73,7,6.73,0
Google_1_Ann Bianco_1_oval.jpg,1359,0,1,6.13,3.67,5.33,6.2,6.33,5.67,3.53,5.8,5.93,7,7.33,0
Allison_Stubbs_15_oval.jpg,1360,0,1,5.8,3.47,6.33,6.4,5.6,6,2.33,6.67,5.4,7.07,6.73,0
Google_1_Carl Cash_18_oval.jpg,1361,1,1,7.33,4.27,6.47,6.33,6.8,6,3.07,6.53,5.64,6.67,6.93,0
Google_1_Matthew Ennis_11_oval.jpg,1362,1,1,4.93,4.4,5.53,4.33,5.47,4.2,5.2,3.87,4.13,3.8,3.4,0
Google_1_Jason Cathcart_5_oval.jpg,1363,1,1,5.8,6.67,6.13,4.13,5.27,4.47,5.73,3.87,3.67,4,4.67,0
Bruce_Garrido_9_oval.jpg,1364,0,1,6.93,3.8,6.8,7.2,6.93,6.13,1.4,7.2,5.2,7.73,7.27,1
Google_1_George Hornbeck_17_oval.jpg,1365,1,1,6.53,4.07,6.73,6.87,6.4,6.13,3.33,6.07,4.73,5.93,6.73,0
Bessie_Maya_3_oval.jpg,1366,1,1,5.8,4.13,5.8,4.6,5.93,4.93,3.87,5.2,3.6,4.87,5.2,0
Google_1_Vincent Fryer_11_oval.jpg,1367,1,1,5.47,4.27,5.67,6.33,5.33,5.87,4.93,4.8,4.67,5.13,5.8,0
Google_1_Earl Desmond_7_oval.jpg,1368,1,2,5.33,4.2,5.29,4.87,4.47,4.33,4.6,5.53,4.53,5.27,5.07,0
Google_1_Joe Hostetter_17_oval.jpg,1369,1,1,6.6,3.47,6.87,7.27,6.8,6.8,3.47,6.73,6.2,6.93,7.53,0
Google_1_Shawn Gorski_1_oval.jpg,1370,1,1,7.07,4,6.47,6.93,6.93,6.33,3.2,6.36,5.33,6.87,6.93,0
Google_1_Jose Soto_1_oval.jpg,1371,1,6,5.53,3.93,5.8,5.53,5.93,5,3.13,6,5.27,6,5.8,0
Betty_Rawlings_13_oval.jpg,1372,0,1,6.67,2.87,6.33,6.73,7.27,6.6,2.8,6.67,5.27,6.87,6.4,0
Antonio_Southern_11_oval.jpg,1373,1,1,4.93,4.13,5.87,6,5.87,6.13,3.2,5.8,5.2,5.93,6.07,0
Google_1_Samuel Pugliese_15_oval.jpg,1374,0,1,6.6,4.33,5.93,6.13,5.87,5,3.93,6.13,4.8,6.53,6.87,0
Google_1_Ryan Mauney_9_oval.jpg,1375,0,1,5.8,2.47,6,7.6,6.33,6.8,2.6,7.13,5.4,6.8,6.87,0
Google_1_Pearl Hankins_9_oval.jpg,1376,1,2,4.47,5.47,4.8,3.53,3.87,3.87,6.27,3.07,3.2,2.8,3.73,0
Google_1_Curtis Kaplan_17_oval.jpg,1377,0,2,7.21,3.71,6.64,6.71,6.57,6.36,3.43,6.36,5.71,6.5,6.71,0
Google_1_Belinda Humes_3_oval.jpg,1378,0,1,7.27,4.4,6.6,6.13,6.53,5.8,3.93,5.27,6.27,5.8,6.13,0
Google_1_Albert Rohr_3_oval.jpg,1379,1,2,6.33,4.27,6.2,5.8,6.07,5.73,3.73,6.73,6,7.4,7.6,0
Google_1_Mike Boatwright_1_oval.jpg,1380,1,1,3.64,5.86,4.5,2.14,2.64,2.36,7.14,3.43,4.79,3.14,3.29,0
Google_1_Anita Kaye_5_oval.jpg,1381,0,1,2.4,3.13,3.33,2.8,3.47,2.93,4.6,3.07,5.27,2,2.53,0
Google_1_Johnny Arenas_9_oval.jpg,1382,1,1,6.8,3.13,6.73,7,7,6.6,3.93,5.87,4.47,6.73,6.47,0
Google_1_Caroline Witt_11_oval.jpg,1383,0,1,7,3.8,6.33,6.6,6,6.2,2.87,7.4,6.53,7.93,8,0
Google_1_Krista Jessen_19_oval.jpg,1384,1,1,6.07,6.6,5.73,3.87,6,4.93,6.33,4.4,4.07,4.73,4.27,1
Google_1_Jennie Marinelli_1_oval.jpg,1385,0,1,5.93,4.27,6.07,6.13,6.07,6,2.6,6.47,5.73,6.47,7.13,0
Google_1_Patty Corwin_1_oval.jpg,1386,0,1,4.47,3.67,4.4,5.67,5.13,5.27,3.13,5.6,4.73,5.6,5.2,0
Google_1_Allen Derr_19_oval.jpg,1387,1,1,5.8,3.33,5.47,5.93,6.8,5.87,2.8,5.47,4.33,6.27,5.33,0
Google_1_Danny Martino_13_oval.jpg,1388,1,1,3.87,5.13,4.93,3.33,4.27,4.2,5.6,4,3.07,3.27,3.2,0
Google_1_Mark Leavitt_1_oval.jpg,1389,0,1,6.47,3.8,6.53,5.8,6.73,5.47,3.13,6.33,5.07,5.87,5.73,0
Google_1_Rodney Upton_3_oval.jpg,1390,1,1,6.73,3.07,6.93,7.33,7.27,7.2,2.36,6.13,4.33,6.6,7.13,1
Google_1_Justin Shepard_3_oval.jpg,1391,0,1,6.47,3.93,5.73,6.6,5.4,5.8,2.93,6.13,6.93,7.53,7.6,0
Ana_Gulley_15_oval.jpg,1392,1,1,7.33,5.2,7.07,5.73,7.27,6.2,4.33,6.93,4.87,6.73,7.27,0
Google_1_Timothy Dominguez_5_oval.jpg,1393,1,1,6.27,4.6,5.27,6.07,5.6,5.07,3.8,5.47,5.47,6.93,6.67,0
Google_1_John Kobayashi_1_oval.jpg,1394,1,1,6.47,4.87,6.93,5.6,6.2,5.6,4.8,4.13,3.53,4.8,5.2,0
Google_1_Fred Candelaria_5_oval.jpg,1395,0,5,5.67,3.33,6.07,7,6.13,6.47,3.47,6,5.4,6.6,7.13,0
Google_1_Ernest Crump_3_oval.jpg,1396,0,1,2.67,2.93,5.93,5.07,4.93,5.14,3.07,4.6,5.47,4.27,3.73,0
Google_1_Manuel Hochstetler_19_oval.jpg,1397,1,1,7.2,3.93,7.13,6.93,7.27,6.93,2.73,6.07,4.47,6.67,5.8,0
Google_1_Bryan Driskell_15_oval.jpg,1398,0,1,6.73,4.53,6.2,6.6,6.93,6.47,2.73,6.2,6.4,7.4,7.27,0
Google_1_Verna Damato_1_oval.jpg,1399,0,1,7.47,5.4,5.93,5.53,5.33,5.47,2.53,5.93,6,6.93,6.87,0
Google_1_Fred Cornish_17_oval.jpg,1400,0,1,7.2,5.13,6,6,5.6,5.33,3.6,6.14,5.13,6.53,6.8,0
Google_1_Virginia Hurtado_10_oval.jpg,1401,1,5,5.87,4.47,5.6,5.47,5.8,5.67,3.2,6.07,4.53,6.33,5.73,0
Google_1_Chad Dunleavy_15_oval.jpg,1402,0,1,6.13,4,5.53,6,5.8,5.8,4.07,6,5.93,6.27,5.93,0
Google_1_Pauline Hofer_5_oval.jpg,1403,0,1,5.07,3.13,5.2,6.87,5.73,6.13,2.67,6.4,5.4,6.87,6.07,0
Google_1_Ryan Concepcion_7_oval.jpg,1404,1,1,5.73,5.6,6,4.73,5.67,5.4,5.8,3.93,4.6,4.47,4.93,0
Google_1_Doris Poston_1_oval.jpg,1405,0,4,6.07,3.6,6.4,6.67,7.07,6.6,3.2,6.53,5.4,6.33,6.67,0
Google_1_Mark Shilling_7_oval.jpg,1406,0,1,6.2,3.33,5.93,6.6,6.67,5.8,3,6.47,5.33,7.07,6.87,0
Google_1_Mark Huston_17_oval.jpg,1407,1,1,6,4.87,6,5.85,6.13,5.93,3.27,6.47,5.2,7.27,6.47,0
Google_1_Jeannette Vallejo_9_oval.jpg,1408,0,1,6.14,2.79,6.07,6.79,6.21,6.5,1.93,7,5.93,7.36,6.07,0
Google_1_Kenneth Maggard_5_oval.jpg,1409,1,1,6,4.4,6.87,5.8,6.07,5.6,3.13,6.13,4.4,6.47,6,0
Google_1_Michael Turcotte_13_oval.jpg,1410,1,1,6.47,4.73,6.87,5.33,6.73,6,3.93,5.07,4.33,5.6,5.53,0
Google_1_Lynne Gaddis_11_oval.jpg,1411,0,1,5.07,3.33,5.4,6.07,5.8,6.07,3.07,5.6,5.2,5.73,5.73,1
Google_1_Thomas Mccormick_19_oval.jpg,1412,1,1,6.93,3.53,6.33,6.53,6.53,6.2,3,6.6,4.67,7.73,7.47,0
Google_1_Philip Patton_1_oval.jpg,1413,1,1,7.2,5.33,6.07,6.13,5.93,6.2,3.27,6.13,5.13,6.6,7.47,0
Google_1_Ryan Bogart_11_oval.jpg,1414,0,1,4.6,3.73,4.4,5.2,4.6,5.27,3,5.6,4.8,5.4,5.8,0
Google_1_Marguerite Sandler_19_oval.jpg,1415,1,1,6.33,4.27,6.27,5.53,6.4,5.6,4.33,5.33,4.53,5.93,6.13,0
Google_1_Tiffany Arango_13_oval.jpg,1416,0,1,4.6,3,5.47,6.07,5.2,6.07,3.07,6.13,5.6,6.13,5.53,0
Google_1_Doris Acord_7_oval.jpg,1417,1,1,3.87,3.87,5.47,4.47,4.6,4.6,3.6,4,4.87,4.73,4.27,0
Google_1_Curtis Heald_13_oval.jpg,1418,1,1,6.13,3.73,6.13,6.33,5.6,6.2,3,6.07,5.47,6.8,6.4,1
Google_1_Kara Mickelson_13_oval.jpg,1419,0,1,6.4,3.33,5.6,6.67,6.4,6.67,3.27,6.67,4.8,7.2,6.13,0
Google_1_Willie Weems_15_oval.jpg,1420,1,2,5.13,3.73,4.67,3.93,4.53,4.2,5,3.8,3.27,3.27,3.6,0
Google_1_Ana Dube_11_oval.jpg,1421,1,1,5.8,4.71,6,4.73,5.07,4.67,4.27,4.13,4.67,4.8,4.73,0
Google_1_Paula Faber_15_oval.jpg,1422,1,1,6.53,4.07,6.67,5.93,6.6,6.47,3.4,6.87,4,6.6,6.53,0
Google_1_Bobby Troutman_9_oval.jpg,1423,1,1,3.8,3.8,5.2,4.73,5,4.73,5.07,3.67,4.67,3.4,3.8,0
Google_1_Louis Somerville_9_oval.jpg,1424,0,1,6,2.73,6.13,6.67,6.29,6.21,2.73,6.87,5.73,6.67,6.67,1
Eugene_Gonsalves_15_oval.jpg,1425,1,1,5.67,3.67,4.93,4.73,5.6,4.33,3.67,5.53,4.33,5.53,5.47,0
Google_1_Timothy Shutt_19_oval.jpg,1426,1,1,6.2,4.27,6,5.33,6.2,5.6,3.07,5.73,4.87,6.27,6.4,0
Google_1_Alicia Pankey_3_oval.jpg,1427,0,1,6.6,3.6,6.07,6.47,5.93,6,2.73,6.07,5.13,7.27,6.47,0
Kelli_Hetrick_11_oval.jpg,1428,1,1,5.8,6.67,6.13,2.67,5.33,4,6.13,2.87,3.27,2.4,3.47,0
Gwendolyn_Hook_19_oval.jpg,1429,0,5,5.8,2.4,6.33,6.27,6.33,6.6,2.8,6.33,5.87,6.53,5.87,0
Google_1_Douglas Zelaya_17_oval.jpg,1430,1,1,4.93,5.07,5.93,4.13,5.6,4.67,4.47,4.07,4.4,3.8,4.47,1
Google_1_Carla Mcnally_13_oval.jpg,1431,0,1,6.73,5.27,5,4.87,5.4,4.47,4.67,4.27,5.87,5.13,5.8,0
Google_1_Sonia Hammons_7_oval.jpg,1432,1,1,7.2,5.4,7.07,6.2,7.13,6.13,4.93,4.87,5,5.8,6.67,0
Google_1_Kevin Barth_1_oval.jpg,1433,1,1,5.8,6.27,4.87,3,4.53,3.6,6.13,3.6,4.47,3.67,4.53,1
Google_1_Heather Creighton_7_oval.jpg,1434,0,1,5.33,2.33,6.13,7.07,6.67,6.93,2.4,6.4,5.87,6.93,6.07,0
Google_1_Diana Rees_11_oval.jpg,1435,0,1,6.07,3.29,5,5.87,6.2,6.4,3.47,6.27,5.6,6.87,6.47,0
Google_1_Gary Chadwick_7_oval.jpg,1436,1,1,5.8,2.27,5.2,6.67,5.6,5.27,4.2,4.87,5.33,5.73,5.6,0
Google_1_Johnny Block_1_oval.jpg,1437,1,5,4.4,5.33,3.67,2.67,3.53,2.87,6.27,2.87,4.47,2.53,2.93,0
Google_1_Roy Krueger_11_oval.jpg,1438,1,1,7.53,4.07,7.07,6.67,7.2,7.07,3,6.27,4.67,7.13,7.33,0
Google_1_Sabrina Neill_19_oval.jpg,1439,0,1,5.8,3.2,6.53,6.27,6.87,6.4,2.47,6.4,5.47,7.07,6.33,0
Google_1_Diane Boatwright_5_oval.jpg,1440,0,1,4.53,2.73,4.67,5.4,5.6,5.27,3.07,5.2,4.27,4.87,4.27,0
Google_1_Samuel Albertson_1_oval.jpg,1441,1,1,3.93,5.67,4.4,3,3.47,2.87,6.93,3.47,4.07,3.73,3,0
Google_1_Jerry Lancaster_15_oval.jpg,1442,1,1,4.73,4.2,4.8,4.87,5.33,5.07,5,4.4,4.53,4.2,4.13,0
Google_1_Michael Bedell_19_oval.jpg,1443,1,1,6.29,4.8,6.47,5.2,6.8,5.6,3.33,5.4,4.4,6.53,6.4,0
Google_1_Dolores Duckett_9-oval.jpg,1444,0,1,6.29,3.14,6.5,6.29,6.43,6.07,2.14,6.79,4.79,7.64,7.79,0
Google_1_Jacob Camp_15_oval.jpg,1445,1,1,6.27,3.6,5.33,6.33,6.2,6.47,2.73,6.4,4.93,6.8,6.87,0
Gary_Dale_6_oval.jpg,1446,1,1,3.8,4.73,3.93,3.27,3.6,3.27,5.53,4.53,3.57,4.07,3.93,1
Google_1_Douglas Tanguay_9_oval.jpg,1447,0,1,6.87,3.47,6,6.87,6.07,6.2,2.53,6.93,5.47,7.4,7.13,0
Allison_Hargrave_13_oval.jpg,1448,0,1,6.73,4.33,6.13,6.27,5.73,5.73,3.53,6.27,5.87,7.07,6.87,0
Google_1_Walter Hershey_15_oval.jpg,1449,1,1,5.67,4.27,5.6,5.6,5.47,5.13,3.13,6,4.87,6.73,6.14,0
Google_1_Kristine Cowden_13_oval.jpg,1450,0,1,6.73,2.8,6.13,6.67,5.93,6.53,3.6,6.07,6,6.73,6.33,0
Google_1_Mike Gass_3_oval.jpg,1451,1,1,6.53,5.4,6,4.87,6,4.87,5.53,4.33,4.53,5.53,6,1
Google_1_Keith Parks_9_oval.jpg,1452,1,1,6.8,3.47,6.2,6.33,6.4,6.53,3.13,6.2,4.93,6.53,6.53,1
Google_1_Randy Towne_1_oval.jpg,1453,1,1,6.73,4.33,6.67,5.87,6.73,6.4,3.73,6,5,6.53,6.67,1
Google_1_Mark Tucci_19_oval.jpg,1454,1,1,6.33,3.73,5.53,6,6.33,5.8,3.8,5.47,4.6,5.87,5.93,0
Google_1_Christopher Laskowski_7_oval.jpg,1455,1,1,5.47,4.07,6.13,5.53,6.33,6.27,3.27,5.47,3.87,6.6,6.47,0
Google_1_Elizabeth Roach_3_oval.jpg,1456,0,1,4.07,4.8,5.2,4.2,4.07,4.13,6.67,2.93,5.2,2.8,3.4,0
Google_1_William Behrens_17_oval.jpg,1457,1,1,5.07,5.67,4.8,3.93,4.67,4.33,5.2,4.33,3.67,4.13,4.67,1
Google_1_Susan Emery_15_oval.jpg,1458,0,1,5.6,3.73,6.53,6.4,6.47,6.4,2.8,6.2,4.8,5.93,6.07,0
Google_1_Mike Holton_15_oval.jpg,1459,1,1,6.33,4.2,6.13,5.8,5.47,5.33,2.73,6.33,5.4,6.47,6.27,0
Google_1_Anthony Riddell_7_oval.jpg,1460,1,1,5,3.27,6,6,6.4,6,2.8,6,4.27,6.27,5.47,0
Google_1_Allen Diego_3_oval.jpg,1461,1,1,6.73,3.6,5.87,6.8,6.53,5.87,3.47,6,5.33,6.07,6.13,0
Google_1_Gerald Dill_5_oval.jpg,1462,1,2,5.8,4.67,5.13,5.13,4.87,4.67,3.67,5.73,5.47,6.47,6.53,0
Bobby_Malinowski_3_oval.jpg,1463,0,1,6.73,3.93,6.27,6.67,6.27,5.87,2.53,6.33,5.47,6.13,6.6,0
Google_1_Donald Lacasse_11_oval.jpg,1464,1,1,7.07,4.93,7.07,6.8,7.33,6.73,3.53,5.93,4.27,6.6,6.33,0
Google_1_Carrie Segovia_15_oval.jpg,1465,0,1,5.8,3.93,5.87,5.6,6.53,6.27,3.27,6,4.6,6.27,5.93,1
Google_1_Rosemary Greenway_17_oval.jpg,1466,0,1,5.07,4.2,5.6,4.93,6.27,4.93,3.2,5.73,4.27,4.93,5.47,0
Google_1_Billy Lheureux_3_oval.jpg,1467,1,1,6,4.27,5.8,4.47,5.67,5.07,5.6,3.33,4.33,3.43,4.07,0
Google_1_Jacqueline Manning_3_oval.jpg,1468,0,1,6.33,5.53,5.73,5.33,4.6,5.13,4.4,4.8,5.07,5.27,6.13,0
Google_1_Jerry Deboer_5_oval.jpg,1469,1,1,5,4.73,4.67,3.87,4.33,4.27,5.27,4.21,4.07,3.8,3.73,0
Google_1_Nora Stephenson_7_oval.jpg,1470,1,1,6.47,4.73,6.47,5.4,5.87,5.13,3.43,5.53,4.6,6.2,6,0
Google_1_Rachel Hollingshead_5_oval.jpg,1471,1,1,6.33,2.8,5.13,6.73,5.6,6.33,2.73,6.8,4.73,6.93,7.07,1
Google_1_Michele Friedman_3_oval (2).jpg,1472,0,1,7.13,3.87,6.07,6.6,6.53,6.47,2.93,6.6,5.6,7.2,7,1
Google_1_Vivian Moten_5_oval.jpg,1473,1,2,5.47,5.87,5.4,4,4.6,4.53,6.8,4,4.47,3.8,4,0
Google_1_Chris Rahman_11_oval.jpg,1474,1,1,5.4,3,5.4,6.13,5.93,5.53,2.8,5.8,4.2,6.47,6.07,1
Google_1_Curtis Durand_1_oval.jpg,1475,1,1,5.8,3.53,6.33,5.93,6.67,6.07,2.73,6.27,4.67,7.2,7,0
Google_1_Patrick Mast_7_oval.jpg,1476,0,1,6.13,3.27,6.73,6.47,6.8,6.6,2.87,6.33,5.47,6.13,6.07,0
Alan_Gamerson_7_oval.jpg,1477,0,1,5.07,3.33,6.6,6.4,6.53,6.4,2.53,6.47,4.8,6.47,5.73,0
Andrew_Cuevas_3_oval.jpg,1478,1,2,6.27,4.27,6.13,5.93,6,6,3.67,5.53,3.87,6.2,6.67,0
Google_1_William Wallace_15_oval.jpg,1479,1,1,6.53,2.93,6.4,7,6.13,6.53,3,6.6,5.4,6.93,7.27,0
Google_1_Luis Herbst_19_oval.jpg,1480,0,1,6.33,3,6.47,7.6,6.87,7.4,1.6,7.27,5.8,7.13,6.93,0
Google_1_Roy Hazzard_19_oval.jpg,1481,0,1,4.8,3.4,5.47,6.53,6.2,6.13,2.87,6.33,5.47,6.47,6.6,0
Google_1_Viola Sorrell_5_oval.jpg,1482,1,1,6.67,4.2,6.33,6.33,6.2,5.93,2.8,6.47,4.8,7.27,6.93,0
Google_1_Renee Swartz_19_oval.jpg,1483,0,1,6,4.87,6.13,6.4,5.93,6.33,2.67,5.73,4.93,5.73,6.13,0
Google_1_Deanna Collin_5_oval.jpg,1484,1,1,6.8,4.4,7.13,5.6,5.4,5.93,4.07,4.67,5.27,5.53,5.73,0
Google_1_Ryan Starkey_3_oval.jpg,1485,0,1,3.87,4.07,5.07,4.33,4.8,4.93,4.73,3.87,4.67,3.8,3.87,0
Google_1_Samuel Dement_5_oval.jpg,1486,1,5,5.73,6.93,4.87,2.13,3.4,2.87,6.93,2.53,3.8,2,3.33,0
Google_1_Sarah Stricklin_13_oval.jpg,1487,1,1,5.53,3.93,6.13,5.4,5.93,5.2,2.93,4.6,4.33,4.67,4.2,0
Google_1_Ralph Canty_3_oval.jpg,1488,1,1,3.67,4.33,4.87,3.67,4.13,3.33,5.67,3.47,4.4,2.87,3.4,0
Google_1_Harry Lusk_9_oval.jpg,1489,1,1,5.33,4.4,4.73,5.07,5.27,4.53,4.8,4.33,4.27,5.4,5.93,0
Google_1_Ryan Spinelli_5_oval.jpg,1490,0,1,4.67,3.43,5.6,4.73,5.87,5.47,3.33,4.87,4,4.67,4.87,0
Google_1_Tara Hildebrandt_7_oval.jpg,1491,0,1,5.27,3.33,6.07,6.87,5.8,6.6,2.27,6.27,5.67,6.73,6.73,1
Google_1_Melissa Vanburen_7_oval.jpg,1492,0,1,5.33,3.33,5.8,5.93,6,6.4,2.47,6.47,5.8,6.87,6.6,0
Google_1_Raymond Haggerty_15_oval.jpg,1493,0,1,6.53,3.33,7,7.07,7.27,6.6,2.07,7.13,4.6,7.07,6.6,0
Google_1_Melissa Cushing_5_oval.jpg,1494,0,1,6.13,3.07,6.13,6.2,6.67,6.4,2.07,6.73,5.13,7.13,6.73,0
Google_1_Bryan Ewing_11_oval.jpg,1495,1,1,7.13,5.13,5.4,5.73,5.47,5.6,3.47,5.73,5.27,6.73,6.53,0
Google_1_Clarence Music_19_oval.jpg,1496,1,2,6.8,2.13,6.47,7.07,6.93,6.93,3.07,6.07,4.4,6.07,6.2,0
Google_1_Douglas Casanova_11_oval.jpg,1497,0,1,5.33,4.87,6.07,4.87,5.6,4.6,4.2,4.73,3.67,4.93,4.73,0
Google_1_Brandon Novotny_3_oval.jpg,1498,0,1,6.13,2.73,6.13,6.67,6.67,6.67,2.67,5.87,4.67,6.53,6.13,1
Google_1_Beth Hollister_3_oval.jpg,1499,0,1,7.8,4.33,6.33,5.73,5.43,5.27,3.67,5.07,5.4,5.33,6.13,0
Google_1_Wayne Rasmussen_3_oval.jpg,1500,0,1,6.27,4,5.27,5.33,5.2,5.27,3.73,4.93,5.33,6.27,6.13,0
Google_1_Nellie Voss_13_oval.jpg,1501,0,1,6.67,2.8,7.13,6.67,7.07,7.33,2.73,6.6,4.87,6.4,6.33,0
Google_1_Ronald Atencio_9_oval.jpg,1502,0,3,4,3.87,4.2,4.27,4.47,4.87,4.27,4.67,5,3.53,3.93,0
Google_1_Tammy Jacobs_12_oval.jpg,1503,0,1,6.2,2.93,6.27,7.13,6.73,6.67,3.4,6.4,5.4,6.67,6.53,0
Google_1_Nicholas Madson_5_oval.jpg,1504,1,1,4.67,4.67,5.93,4.07,4.87,4.53,3.93,4.6,4.93,5,4.87,0
Google_1_Lillian Bouldin_7_oval.jpg,1505,0,1,5.6,2.6,6.13,5.93,6.67,6.53,2.13,7.07,5.27,7.13,6.47,0
Google_1_Robyn Weatherly_1_oval.jpg,1506,1,1,5.87,6,5.6,5.33,5.4,5.2,5.33,4.4,4.6,4.73,4.67,0
Google_1_Adam Griswold_9_oval.jpg,1507,1,1,6.13,4,6.07,6.27,6.07,6,3.4,6.53,4.6,6.73,6.14,0
Google_1_Jacquelyn Risinger_1_oval.jpg,1508,1,1,7.07,3.73,6.67,6.27,7,6.8,3.53,5.87,4.27,6.33,6.13,0
